Fecha,Cantidad,tend,ciclo
2014-07-16,24,24.399071203440396,-0.39907120344039626
2014-07-17,25,24.600967229602926,0.3990327703970742
2014-07-18,25,24.798611193551473,0.2013888064485272
2014-07-19,33,24.988203071526215,8.011796928473785
2014-07-20,19,25.166068707771355,-6.166068707771355
2014-07-21,27,25.333541319611392,1.6664586803886081
2014-07-22,24,25.488100331428463,-1.4881003314284627
2014-07-23,33,25.62826670427995,7.371733295720048
2014-07-24,25,25.751631336516112,-0.7516313365161125
2014-07-25,29,25.860392459797033,3.1396075402029666
2014-07-26,36,25.956278536197463,10.043721463802537
2014-07-27,12,26.042980282504786,-14.042980282504786
2014-07-28,23,26.130465741421244,-3.1304657414212436
2014-07-29,22,26.21992609297253,-4.219926092972528
2014-07-30,28,26.31059597609592,1.6894040239040784
2014-07-31,21,26.399072575920613,-5.399072575920613
2014-08-01,40,26.483008955090707,13.516991044909293
2014-08-02,23,26.55668375589036,-3.5566837558903615
2014-08-03,26,26.62282374000679,-0.6228237400067904
2014-08-04,24,26.68193274177979,-2.6819327417797894
2014-08-05,23,26.73412533071166,-3.7341253307116595
2014-08-06,35,26.777839868341097,8.222160131658903
2014-08-07,31,26.80918088787511,4.190819112124888
2014-08-08,29,26.82939177260299,2.170608227397011
2014-08-09,31,26.84233516775911,4.15766483224089
2014-08-10,14,26.853230348719975,-12.853230348719975
2014-08-11,20,26.869895131382243,-6.869895131382243
2014-08-12,29,26.892114062674622,2.1078859373253778
2014-08-13,27,26.915378005068707,0.08462199493129319
2014-08-14,37,26.93649524974691,10.063504750253092
2014-08-15,26,26.95232697663847,-0.9523269766384708
2014-08-16,24,26.966024056141542,-2.966024056141542
2014-08-17,29,26.980142154293873,2.0198578457061274
2014-08-18,20,26.995383172098123,-6.995383172098123
2014-08-19,25,27.013711421710525,-2.013711421710525
2014-08-20,26,27.032719100804748,-1.0327191008047478
2014-08-21,31,27.048739837415887,3.951260162584113
2014-08-22,42,27.057461810141028,14.942538189858972
2014-08-23,30,27.057042735178882,2.9429572648211177
2014-08-24,25,27.054979415096824,-2.054979415096824
2014-08-25,19,27.06060800075277,-8.060608000752769
2014-08-26,32,27.081980280870184,4.918019719129816
2014-08-27,27,27.122110164172064,-0.12211016417206366
2014-08-28,30,27.18708532170587,2.812914678294131
2014-08-29,21,27.28291710566645,-6.282917105666449
2014-08-30,14,27.4173749399226,-13.417374939922599
2014-08-31,18,27.594301425152068,-9.594301425152068
2014-09-01,28,27.80915330269516,0.1908466973048384
2014-09-02,37,28.05139087550143,8.94860912449857
2014-09-03,22,28.310593725706244,-6.310593725706244
2014-09-04,27,28.581934316147795,-1.5819343161477946
