,Fecha,Cantidad,tend_anual,ciclo_anual,tend_cuatrimestral,ciclo_cuatrimestral,tend_mensual,ciclo_mensual
186,2010-07-07,15,9.124046093906447,5.875953906093553,9.302382786648877,5.697617213351123,10.12441885621387,4.875581143786128
187,2010-07-08,6,9.23443941912727,-3.23443941912727,9.226165405224416,-3.226165405224416,10.11341341155401,-4.113413411554006
188,2010-07-09,14,9.28453075735634,4.71546924264366,9.154338648784972,4.845661351215028,10.10425063427198,3.895749365728019
189,2010-07-10,6,9.0848303600043,-3.0848303600043,9.086368335149388,-3.086368335149388,10.09697726816314,-4.096977268163142
190,2010-07-11,5,9.200323557304777,-4.200323557304777,9.024748820481008,-4.024748820481008,10.09167011681732,-5.091670116817323
191,2010-07-12,14,9.70242282189071,4.29757717810929,8.970045480733711,5.029954519266289,10.08837437134544,3.911625628654562
192,2010-07-13,9,9.990488857226275,-0.9904888572262749,8.920308223848568,0.07969177615143153,10.08709593528033,-1.087095935280333
193,2010-07-14,8,10.15149471527313,-2.151494715273135,8.876730679341186,-0.8767306793411862,10.08787089445138,-2.087870894451376
194,2010-07-15,15,10.11393523083674,4.886064769163257,8.840556284087265,6.159443715912735,10.09072694660201,4.909273053397987
195,2010-07-16,8,9.462066084278854,-1.462066084278854,8.812480518287916,-0.8124805182879165,10.09567567936076,-2.095675679360763
196,2010-07-17,9,8.561913319027338,0.4380866809726616,8.797048514466704,0.2029514855332959,10.10276656054946,-1.102766560549457
197,2010-07-18,9,7.545572405025446,1.454427594974554,8.798297604823254,0.2017023951767456,10.11203288765289,-1.112032887652891
198,2010-07-19,4,6.615232681172063,-2.615232681172063,8.820391966235663,-4.820391966235663,10.12349944915463,-6.123499449154629
199,2010-07-20,3,6.205791901562,-3.205791901562,8.867621839579009,-5.867621839579009,10.13718245303756,-7.137182453037557
200,2010-07-21,10,6.333710591302534,3.666289408697466,8.941264720749473,1.058735279250527,10.15305085806041,-0.1530508580604124
201,2010-07-22,9,6.502522571251025,2.497477428748975,9.038930841993498,-0.03893084199349772,10.17101855212967,-1.171018552129674
202,2010-07-23,4,6.802367967656421,-2.802367967656421,9.158892145107057,-5.158892145107057,10.19099824220384,-6.190998242203841
203,2010-07-24,4,7.722983295367511,-3.722983295367511,9.299396240109873,-5.299396240109873,10.21289359960444,-6.212893599604442
204,2010-07-25,8,9.305726194408056,-1.305726194408056,9.455466429430981,-1.455466429430981,10.23656052560484,-2.236560525604835
205,2010-07-26,16,10.99627697754302,5.003723022456981,9.618813892849346,6.381186107150654,10.26180698248456,5.738193017515442
206,2010-07-27,11,12.03139976643207,-1.031399766432067,9.78024014362554,1.219759856374459,10.28842367511168,0.7115763248883198
207,2010-07-28,16,12.44845436632798,3.551545633672021,9.934534936337107,6.065465063662893,10.31624558453497,5.683754415465032
208,2010-07-29,13,12.11977661985441,0.8802233801455905,10.07725037547182,2.922749624528176,10.34511318236125,2.654886817638754
209,2010-07-30,8,11.48594967102253,-3.485949671022533,10.20772948118226,-2.207729481182259,10.37491079632709,-2.374910796327089
210,2010-07-31,12,11.12839240466683,0.8716075953331703,10.32714199213631,1.672858007863692,10.40554323940687,1.594456760593131
211,2010-08-01,6,11.07077175825817,-5.070771758258168,10.43527781607614,-4.435277816076137,10.43689699964596,-4.436896999645963
212,2010-08-02,14,11.47621188452072,2.523788115479277,10.53297239699882,3.467027603001181,10.46887086799686,3.531129132003143
213,2010-08-03,14,11.69651345485736,2.30348654514264,10.61828913026638,3.38171086973362,10.50132940009568,3.498670599904315
214,2010-08-04,11,11.48728323914763,-0.4872832391476258,10.69145830349272,0.3085416965072785,10.53416439794533,0.4658356020546712
215,2010-08-05,13,10.97268585449389,2.027314145506107,10.75482377358533,2.245176226414673,10.5672946594638,2.432705340536199
216,2010-08-06,9,10.19892059973492,-1.198920599734919,10.810922236012,-1.810922236011997,10.60064257697962,-1.600642576979622
217,2010-08-07,11,9.53655703699044,1.463442963009561,10.86369362138204,0.1363063786179559,10.63414931369585,0.3658506863041548
218,2010-08-08,5,9.164337432422597,-4.164337432422597,10.91594603390727,-5.915946033907272,10.66774368217836,-5.66774368217836
219,2010-08-09,9,9.495154926275067,-0.4951549262750667,10.97057276928613,-1.970572769286129,10.70135731791501,-1.701357317915015
220,2010-08-10,11,10.27560866960389,0.7243913303961076,11.02676965694587,-0.02676965694586997,10.73487812380352,0.2651218761964813
221,2010-08-11,9,11.17307302526112,-2.173073025261118,11.08250091833295,-2.082500918332952,10.76818087498449,-1.768180874984495
222,2010-08-12,15,11.97082496896216,3.029175031037836,11.13571404385823,3.864285956141773,10.80114239229205,4.198857607707946
223,2010-08-13,18,12.10444979238068,5.895550207619324,11.18305496085859,6.816945039141414,10.83362585318936,7.166374146810639
224,2010-08-14,10,11.49420079215635,-1.494200792156347,11.22358477539351,-1.223584775393512,10.86552683373223,-0.8655268337322273
225,2010-08-15,6,11.00361929814796,-5.003619298147962,11.26062518417195,-5.260625184171946,10.89679620607329,-4.896796206073287
226,2010-08-16,9,11.25717451346928,-2.257174513469284,11.2967331434182,-2.296733143418201,10.92737816391739,-1.927378163917385
227,2010-08-17,12,12.07875655353041,-0.07875655353040756,11.33117771861649,0.668822281383509,10.95717911704802,1.042820882951975
228,2010-08-18,15,12.93110761158634,2.068892388413659,11.36179251703639,3.638207482963614,10.98609060350362,4.013909396496384
229,2010-08-19,14,13.26436883232724,0.7356311676727625,11.38682915987334,2.613170840126664,11.01401220778,2.985987792219998
230,2010-08-20,17,12.85970414258941,4.140295857410587,11.40681314799963,5.59318685200037,11.04087448589615,5.959125514103853
231,2010-08-21,13,11.61597845603684,1.384021543963165,11.42390321406263,1.576096785937372,11.06663103390027,1.933368966099728
232,2010-08-22,6,10.09450402351915,-4.094504023519153,11.44375383249219,-5.443753832492193,11.09128142874734,-5.091281428747344
233,2010-08-23,8,9.078036542920131,-1.078036542920131,11.4730045382094,-3.473004538209404,11.11484016536275,-3.11484016536275
234,2010-08-24,7,8.69421106836047,-1.69421106836047,11.51489251999002,-4.514892519990021,11.13728245409294,-4.137282454092942
235,2010-08-25,10,8.898176807093655,1.101823192906345,11.57048433877343,-1.570484338773433,11.15855947102384,-1.158559471023835
236,2010-08-26,11,9.374009195435487,1.625990804564513,11.63802474767403,-0.6380247476740344,11.17859046876561,-0.1785904687656092
237,2010-08-27,10,9.982075380566789,0.01792461943321122,11.71477694709448,-1.714776947094482,11.19728576042636,-1.197285760426356
238,2010-08-28,9,10.84290103839869,-1.842901038398693,11.79760537197014,-2.797605371970139,11.21455428110129,-2.214554281101289
239,2010-08-29,10,12.07987978395166,-2.079879783951657,11.88230272164444,-1.882302721644436,11.23029572756957,-1.230295727569565
240,2010-08-30,13,13.52154106610235,-0.5215410661023512,11.96291319210333,1.037086807896671,11.24439270900015,1.755607290999851
241,2010-08-31,20,14.66363356829518,5.336366431704819,12.03230454013175,7.967695459868255,11.25671834153941,8.743281658460589
242,2010-09-01,15,14.91845940339817,0.08154059660183322,12.08399270176955,2.916007298230447,11.26715928768628,3.73284071231372
243,2010-09-02,12,14.55213931335211,-2.552139313352107,12.11647342271903,-0.1164734227190323,11.27566967353272,0.7243303264672836
244,2010-09-03,17,13.84384053555408,3.156159464445921,12.13006495324385,4.869935046756149,11.28223242795397,5.717767572046029
245,2010-09-04,15,12.66438801726483,2.33561198273517,12.12501274771849,2.874987252281514,11.28683606879386,3.713163931206145
246,2010-09-05,8,11.38959222005646,-3.389592220056457,12.10460596992163,-4.104605969921634,11.28951323247313,-3.289513232473128
247,2010-09-06,6,10.76896152273868,-4.768961522738683,12.07393065066468,-6.073930650664677,11.29032520636881,-5.290325206368809
248,2010-09-07,15,11.0096695489122,3.990330451087802,12.0355074420278,2.964492557972196,11.28930789581137,3.710692104188626
249,2010-09-08,8,11.5558560785395,-3.555856078539501,11.98806078943454,-3.98806078943454,11.28645638572075,-3.286456385720754
250,2010-09-09,11,12.49011376375713,-1.49011376375713,11.93216794615714,-0.9321679461571417,11.2817943929004,-0.2817943929003963
251,2010-09-10,16,13.32609828413531,2.673901715864687,11.86591362747448,4.134086372525521,11.27532027569399,4.724679724306014
252,2010-09-11,22,13.33904711704314,8.660952882956863,11.78679994369906,10.21320005630094,11.26703021810575,10.73296978189425
253,2010-09-12,9,12.23202201438804,-3.232022014388038,11.69491280912622,-2.694912809126222,11.256956860002,-2.256956860002003
254,2010-09-13,9,11.09383718935055,-2.093837189350552,11.59672138808649,-2.596721388086495,11.2452156573739,-2.245215657373897
255,2010-09-14,8,10.49618333280912,-2.496183332809123,11.4970105244047,-3.497010524404697,11.23190465142202,-3.231904651422022
256,2010-09-15,5,10.6757371853461,-5.675737185346097,11.39894211103809,-6.398942111038089,11.21710455915207,-6.217104559152066
257,2010-09-16,16,11.46978615429437,4.530213845705628,11.30349240936618,4.696507590633823,11.20087116003384,4.799128839966158
